Image_Name,Class,xmin,ymin,xmax,ymax,img_width,img_height
frame_105_32.jpg,Person,0,258,26,335,640,360
frame_105_32.jpg,Person,512,248,551,333,640,360
frame_105_32.jpg,Person,239,158,265,235,640,360
frame_105_32.jpg,Person,296,178,336,259,640,360
frame_105_32.jpg,Person,178,242,233,332,640,360
frame_105_32.jpg,Person,275,130,300,208,640,360
frame_105_32.jpg,Person,189,327,239,359,640,360
frame_105_32.jpg,Person,449,146,480,214,640,360
frame_105_32.jpg,Person,440,131,468,185,640,360
frame_105_32.jpg,Person,96,189,126,243,640,360
frame_105_32.jpg,Person,43,22,63,81,640,360
frame_105_32.jpg,Person,373,100,392,149,640,360
frame_105_33.jpg,Person,300,254,352,347,640,360
frame_105_33.jpg,Person,178,242,231,326,640,360
frame_105_33.jpg,Person,573,192,602,251,640,360
frame_105_33.jpg,Person,200,137,224,207,640,360
frame_105_33.jpg,Person,294,181,335,259,640,360
frame_105_33.jpg,Person,237,158,264,236,640,360
frame_105_33.jpg,Person,513,251,552,334,640,360
frame_105_33.jpg,Person,0,259,26,334,640,360
frame_105_33.jpg,Person,440,131,468,184,640,360
frame_105_33.jpg,Person,452,148,481,214,640,360
frame_105_33.jpg,Person,189,327,239,359,640,360
frame_105_33.jpg,Person,274,133,299,206,640,360
frame_105_33.jpg,Person,95,190,124,242,640,360
frame_105_33.jpg,Person,122,158,148,223,640,360
frame_105_33.jpg,Person,43,22,63,81,640,360
frame_105_34.jpg,Person,300,255,351,348,640,360
frame_105_34.jpg,Person,450,148,481,214,640,360
frame_105_34.jpg,Person,573,192,602,252,640,360
frame_105_34.jpg,Person,200,138,224,208,640,360
frame_105_34.jpg,Person,178,242,231,326,640,360
frame_105_34.jpg,Person,236,158,263,235,640,360
frame_105_34.jpg,Person,294,179,335,258,640,360
frame_105_34.jpg,Person,0,259,26,334,640,360
frame_105_34.jpg,Person,513,252,553,336,640,360
frame_105_34.jpg,Person,273,134,299,207,640,360
frame_105_34.jpg,Person,189,327,239,359,640,360
frame_105_34.jpg,Person,440,132,468,186,640,360
frame_105_34.jpg,Person,95,190,124,241,640,360
frame_105_34.jpg,Person,523,195,560,254,640,360
frame_105_34.jpg,Person,241,139,255,173,640,360
frame_105_34.jpg,Person,43,22,63,81,640,360
frame_117_31.jpg,Person,12,196,223,569,1280,720
frame_117_31.jpg,Person,481,163,657,314,1280,720
frame_117_31.jpg,Person,310,260,546,569,1280,720
frame_117_31.jpg,Person,758,188,911,299,1280,720
frame_117_49.jpg,Person,17,199,220,570,1280,720
frame_117_49.jpg,Person,449,162,623,307,1280,720
frame_117_49.jpg,Person,192,279,446,570,1280,720
frame_117_49.jpg,Person,773,193,916,298,1280,720
frame_117_49.jpg,Person,0,309,98,705,1280,720
frame_118_19.jpg,Person,483,134,660,370,1280,720
frame_118_41.jpg,Person,442,129,612,374,1280,720
frame_119_10.jpg,Person,13,129,140,469,1280,720
frame_119_39.jpg,Person,1,315,276,712,1280,720
frame_119_54.jpg,Person,110,507,438,718,1280,720
frame_11_2.jpg,Person,1216,193,1485,703,1920,1080
frame_11_2.jpg,Person,880,216,1129,786,1920,1080
frame_11_36.jpg,Person,1108,437,1417,1070,1920,1080
frame_11_36.jpg,Person,905,263,1165,645,1920,1080
frame_11_7.jpg,Person,876,214,1151,786,1920,1080
frame_11_7.jpg,Person,1206,191,1478,705,1920,1080
frame_121_10.jpg,Person,448,222,604,639,1280,720
frame_121_30.jpg,Person,460,226,591,638,1280,720
frame_121_49.jpg,Person,459,225,587,639,1280,720
frame_122_21.jpg,Person,371,22,636,592,1280,720
frame_122_21.jpg,Person,0,104,51,269,1280,720
frame_122_21.jpg,Person,0,103,50,398,1280,720
frame_122_37.jpg,Person,329,26,612,566,1280,720
frame_122_37.jpg,Person,0,145,90,541,1280,720
frame_122_56.jpg,Person,304,19,590,566,1280,720
frame_122_56.jpg,Person,153,199,323,654,1280,720
frame_122_56.jpg,Person,0,73,46,287,1280,720
frame_123_20.jpg,Person,333,188,593,713,1280,720
frame_123_20.jpg,Person,550,178,741,447,1280,720
frame_123_40.jpg,Person,384,258,621,714,1280,720
frame_123_40.jpg,Person,597,176,742,446,1280,720
frame_123_57.jpg,Person,385,250,638,714,1280,720
frame_123_57.jpg,Person,500,170,709,445,1280,720
frame_123_57.jpg,Person,586,171,709,448,1280,720
frame_5_14.jpg,Person,146,121,262,236,426,240
frame_5_15.jpg,Person,142,121,268,236,426,240
frame_5_16.jpg,Person,139,122,265,236,426,240
frame_5_17.jpg,Person,137,122,266,236,426,240
frame_5_18.jpg,Person,136,122,263,236,426,240
frame_5_19.jpg,Person,126,123,264,237,426,240
frame_5_2.jpg,Person,161,121,282,236,426,240
frame_5_20.jpg,Person,125,125,251,236,426,240
frame_5_21.jpg,Person,121,126,246,236,426,240
frame_5_22.jpg,Person,122,127,250,237,426,240
frame_5_23.jpg,Person,115,126,248,236,426,240
frame_5_24.jpg,Person,110,125,249,236,426,240
frame_5_25.jpg,Person,106,124,248,236,426,240
frame_5_26.jpg,Person,101,123,250,236,426,240
frame_5_27.jpg,Person,101,122,248,235,426,240
frame_5_28.jpg,Person,95,123,248,236,426,240
frame_5_29.jpg,Person,95,123,248,236,426,240
frame_5_3.jpg,Person,159,120,280,236,426,240
frame_5_30.jpg,Person,97,126,248,236,426,240
frame_5_31.jpg,Person,97,126,249,236,426,240
frame_5_32.jpg,Person,97,126,246,236,426,240
frame_29_23.jpg,Person,289,0,334,95,640,360
frame_29_24.jpg,Person,294,0,342,99,640,360
frame_29_24.jpg,Person,225,0,245,61,640,360
frame_29_25.jpg,Person,300,0,349,100,640,360
frame_29_25.jpg,Person,225,1,249,64,640,360
frame_29_26.jpg,Person,311,0,366,111,640,360
frame_29_27.jpg,Person,324,1,372,117,640,360
frame_29_28.jpg,Person,331,3,377,118,640,360
frame_29_28.jpg,Person,235,0,262,64,640,360
frame_29_29.jpg,Person,338,4,381,117,640,360
frame_29_29.jpg,Person,237,0,263,64,640,360
frame_53_40.jpg,Person,825,384,1030,717,1280,720
frame_53_40.jpg,Person,554,232,878,712,1280,720
frame_53_40.jpg,Person,204,490,464,717,1280,720
frame_53_40.jpg,Person,217,158,421,618,1280,720
frame_53_40.jpg,Person,146,91,307,551,1280,720
frame_53_40.jpg,Person,0,171,209,714,1280,720
frame_53_40.jpg,Person,77,48,197,359,1280,720
frame_53_40.jpg,Person,303,81,370,163,1280,720
frame_53_41.jpg,Person,825,383,1030,716,1280,720
frame_53_41.jpg,Person,548,232,878,712,1280,720
frame_53_41.jpg,Person,204,491,463,717,1280,720
frame_53_41.jpg,Person,217,160,422,616,1280,720
frame_53_41.jpg,Person,0,180,209,714,1280,720
frame_53_41.jpg,Person,147,91,309,580,1280,720
frame_53_41.jpg,Person,78,49,197,361,1280,720
frame_53_41.jpg,Person,303,81,370,166,1280,720
frame_53_41.jpg,Person,301,81,410,339,1280,720
frame_53_42.jpg,Person,826,383,1030,717,1280,720
frame_53_42.jpg,Person,548,233,878,712,1280,720
frame_53_42.jpg,Person,204,491,463,717,1280,720
frame_53_42.jpg,Person,218,162,422,614,1280,720
frame_53_42.jpg,Person,37,337,211,716,1280,720
frame_53_42.jpg,Person,146,91,309,576,1280,720
frame_53_42.jpg,Person,77,49,198,361,1280,720
frame_53_42.jpg,Person,304,81,410,338,1280,720
frame_53_42.jpg,Person,306,82,372,168,1280,720
frame_53_42.jpg,Person,0,458,61,716,1280,720
frame_53_43.jpg,Person,824,383,1029,717,1280,720
frame_53_43.jpg,Person,546,233,877,713,1280,720
frame_53_43.jpg,Person,203,491,462,716,1280,720
frame_53_43.jpg,Person,217,162,421,613,1280,720
frame_53_43.jpg,Person,37,338,209,716,1280,720
frame_53_43.jpg,Person,148,93,310,541,1280,720
frame_53_43.jpg,Person,79,49,199,363,1280,720
frame_53_43.jpg,Person,304,81,410,339,1280,720
frame_53_43.jpg,Person,0,462,62,715,1280,720
frame_53_43.jpg,Person,305,82,372,170,1280,720
frame_53_44.jpg,Person,548,234,878,712,1280,720
frame_53_44.jpg,Person,824,383,1029,717,1280,720
frame_53_44.jpg,Person,202,492,462,716,1280,720
frame_53_44.jpg,Person,213,162,420,616,1280,720
frame_53_44.jpg,Person,148,93,309,530,1280,720
frame_53_44.jpg,Person,37,341,210,716,1280,720
frame_53_44.jpg,Person,79,49,207,360,1280,720
frame_53_44.jpg,Person,302,83,410,345,1280,720
frame_53_44.jpg,Person,0,467,61,715,1280,720
frame_53_44.jpg,Person,303,82,372,171,1280,720
frame_53_44.jpg,Person,0,130,208,713,1280,720
frame_53_45.jpg,Person,537,235,877,710,1280,720
frame_53_45.jpg,Person,823,385,1030,717,1280,720
frame_53_45.jpg,Person,200,493,461,716,1280,720
frame_53_45.jpg,Person,216,160,421,613,1280,720
frame_53_45.jpg,Person,38,337,211,716,1280,720
frame_53_45.jpg,Person,149,94,313,533,1280,720
frame_53_45.jpg,Person,81,48,202,361,1280,720
frame_53_45.jpg,Person,305,84,373,172,1280,720
frame_53_45.jpg,Person,0,463,60,714,1280,720
frame_53_45.jpg,Person,304,85,410,341,1280,720
frame_53_46.jpg,Person,539,237,876,711,1280,720
frame_53_46.jpg,Person,823,385,1031,716,1280,720
frame_53_46.jpg,Person,200,495,461,717,1280,720
frame_53_46.jpg,Person,216,162,417,614,1280,720
frame_53_46.jpg,Person,41,333,208,716,1280,720
frame_53_46.jpg,Person,151,94,312,531,1280,720
frame_53_46.jpg,Person,80,49,218,363,1280,720
frame_53_46.jpg,Person,303,84,374,174,1280,720
frame_53_46.jpg,Person,0,469,62,716,1280,720
frame_53_46.jpg,Person,0,138,92,532,1280,720
frame_53_47.jpg,Person,544,238,877,707,1280,720
frame_53_47.jpg,Person,823,387,1031,717,1280,720
frame_53_47.jpg,Person,217,162,416,614,1280,720
frame_53_47.jpg,Person,199,495,461,716,1280,720
frame_53_47.jpg,Person,41,333,207,716,1280,720
frame_53_47.jpg,Person,153,95,313,531,1280,720
frame_53_47.jpg,Person,82,48,236,365,1280,720
frame_53_47.jpg,Person,0,136,96,527,1280,720
frame_53_47.jpg,Person,302,84,375,175,1280,720
frame_53_47.jpg,Person,0,460,56,715,1280,720
frame_53_48.jpg,Person,546,240,877,702,1280,720
frame_53_48.jpg,Person,823,386,1030,716,1280,720
frame_53_48.jpg,Person,211,163,416,614,1280,720
frame_53_48.jpg,Person,41,335,208,716,1280,720
frame_53_48.jpg,Person,197,496,459,717,1280,720
frame_53_48.jpg,Person,153,95,313,531,1280,720
frame_53_48.jpg,Person,81,50,237,366,1280,720
frame_53_48.jpg,Person,305,85,374,176,1280,720
frame_53_48.jpg,Person,0,137,97,530,1280,720
frame_53_48.jpg,Person,0,462,56,716,1280,720
frame_53_49.jpg,Person,546,239,877,706,1280,720
frame_53_49.jpg,Person,820,388,1029,716,1280,720
frame_53_49.jpg,Person,215,165,412,611,1280,720
frame_53_49.jpg,Person,41,338,209,716,1280,720
frame_53_49.jpg,Person,194,498,457,718,1280,720
frame_53_49.jpg,Person,154,95,316,531,1280,720
frame_53_49.jpg,Person,0,136,96,534,1280,720
frame_53_49.jpg,Person,80,50,236,368,1280,720
frame_53_49.jpg,Person,306,86,375,175,1280,720
frame_53_49.jpg,Person,0,468,62,716,1280,720
frame_53_49.jpg,Person,305,86,411,339,1280,720
frame_53_5.jpg,Person,672,245,883,714,1280,720
frame_53_5.jpg,Person,831,389,1029,717,1280,720
frame_53_5.jpg,Person,16,332,204,716,1280,720
frame_53_5.jpg,Person,209,143,447,640,1280,720
frame_53_5.jpg,Person,85,58,213,538,1280,720
frame_53_5.jpg,Person,153,98,297,502,1280,720
frame_53_5.jpg,Person,292,83,353,147,1280,720
frame_53_6.jpg,Person,676,244,883,713,1280,720
frame_53_6.jpg,Person,13,330,202,716,1280,720
frame_53_6.jpg,Person,83,58,210,536,1280,720
frame_53_6.jpg,Person,209,144,445,638,1280,720
frame_53_6.jpg,Person,847,390,1028,712,1280,720
frame_53_6.jpg,Person,152,97,299,504,1280,720
frame_53_6.jpg,Person,296,84,360,150,1280,720
frame_53_6.jpg,Person,153,97,299,684,1280,720
frame_53_6.jpg,Person,0,157,114,517,1280,720
frame_53_7.jpg,Person,677,244,883,713,1280,720
frame_53_7.jpg,Person,12,331,203,715,1280,720
frame_53_7.jpg,Person,86,59,209,537,1280,720
frame_53_7.jpg,Person,199,141,440,681,1280,720
frame_53_7.jpg,Person,804,388,1029,713,1280,720
frame_53_7.jpg,Person,153,98,301,504,1280,720
frame_53_7.jpg,Person,153,97,303,691,1280,720
frame_53_7.jpg,Person,296,83,362,150,1280,720
frame_53_7.jpg,Person,0,157,116,442,1280,720
frame_53_8.jpg,Person,677,243,881,712,1280,720
frame_53_8.jpg,Person,16,333,202,717,1280,720
frame_53_8.jpg,Person,192,146,401,716,1280,720
frame_53_8.jpg,Person,87,56,212,539,1280,720
frame_53_8.jpg,Person,152,101,306,499,1280,720
frame_53_8.jpg,Person,853,390,1028,712,1280,720
frame_53_8.jpg,Person,0,160,116,445,1280,720
frame_53_8.jpg,Person,300,84,363,151,1280,720
frame_53_9.jpg,Person,679,244,880,711,1280,720
frame_53_9.jpg,Person,2,328,202,716,1280,720
frame_53_9.jpg,Person,194,146,403,717,1280,720
frame_53_9.jpg,Person,89,59,209,538,1280,720
frame_53_9.jpg,Person,152,101,308,503,1280,720
frame_53_9.jpg,Person,853,390,1029,714,1280,720
frame_53_9.jpg,Person,0,161,116,463,1280,720
frame_53_9.jpg,Person,303,85,365,153,1280,720
frame_53_9.jpg,Person,152,101,311,709,1280,720
frame_54_0.jpg,Person,0,130,64,567,1280,720
frame_54_0.jpg,Person,110,19,201,333,1280,720
frame_54_0.jpg,Person,165,40,248,367,1280,720
frame_54_1.jpg,Person,0,129,64,568,1280,720
frame_54_1.jpg,Person,110,19,201,333,1280,720
frame_54_1.jpg,Person,165,39,248,367,1280,720
frame_54_10.jpg,Person,0,96,76,562,1280,720
frame_54_10.jpg,Person,108,10,240,392,1280,720
frame_54_11.jpg,Person,0,93,76,561,1280,720
frame_54_11.jpg,Person,107,5,222,393,1280,720
frame_54_12.jpg,Person,0,84,75,561,1280,720
frame_54_12.jpg,Person,108,2,248,397,1280,720
frame_54_13.jpg,Person,108,3,252,406,1280,720
frame_54_13.jpg,Person,0,84,74,562,1280,720
frame_54_14.jpg,Person,0,81,72,562,1280,720
frame_54_14.jpg,Person,109,4,253,416,1280,720
frame_54_15.jpg,Person,0,80,72,561,1280,720
frame_54_15.jpg,Person,112,4,253,422,1280,720
frame_54_16.jpg,Person,0,78,76,559,1280,720
frame_54_16.jpg,Person,113,8,253,421,1280,720
frame_54_16.jpg,Person,108,7,166,332,1280,720
frame_54_17.jpg,Person,117,14,253,422,1280,720
frame_54_17.jpg,Person,0,79,76,558,1280,720
frame_54_17.jpg,Person,108,14,163,332,1280,720
frame_54_18.jpg,Person,114,13,253,423,1280,720
frame_54_18.jpg,Person,0,79,78,556,1280,720
frame_54_19.jpg,Person,120,14,254,423,1280,720
frame_54_19.jpg,Person,0,79,76,555,1280,720
frame_54_19.jpg,Person,110,7,175,333,1280,720
frame_36_24.jpg,Person,411,69,473,248,640,360
frame_36_24.jpg,Person,466,79,507,231,640,360
frame_36_24.jpg,Person,397,72,431,185,640,360
frame_36_24.jpg,Person,302,46,319,71,640,360
frame_36_24.jpg,Person,404,38,420,76,640,360
frame_36_24.jpg,Person,422,33,438,72,640,360
frame_36_25.jpg,Person,411,69,472,248,640,360
frame_36_25.jpg,Person,396,72,430,185,640,360
frame_36_25.jpg,Person,466,77,507,230,640,360
frame_36_25.jpg,Person,302,46,319,71,640,360
frame_36_25.jpg,Person,402,38,419,76,640,360
frame_36_25.jpg,Person,422,33,438,72,640,360
frame_36_26.jpg,Person,411,69,473,247,640,360
frame_36_26.jpg,Person,466,82,507,229,640,360
frame_36_26.jpg,Person,396,72,430,186,640,360
frame_36_26.jpg,Person,302,46,319,71,640,360
frame_36_26.jpg,Person,403,38,420,76,640,360
frame_36_26.jpg,Person,422,33,438,73,640,360
frame_36_27.jpg,Person,411,69,472,248,640,360
frame_36_27.jpg,Person,466,82,507,229,640,360
frame_36_27.jpg,Person,396,73,429,185,640,360
frame_36_27.jpg,Person,302,46,319,71,640,360
frame_36_27.jpg,Person,403,38,421,76,640,360
frame_36_27.jpg,Person,422,33,438,73,640,360
frame_36_28.jpg,Person,421,68,473,245,640,360
frame_36_28.jpg,Person,397,72,432,185,640,360
frame_36_28.jpg,Person,466,82,507,230,640,360
frame_36_28.jpg,Person,303,46,321,71,640,360
frame_36_28.jpg,Person,405,38,420,75,640,360
frame_36_28.jpg,Person,422,34,438,76,640,360
frame_36_29.jpg,Person,397,73,434,184,640,360
frame_36_29.jpg,Person,466,88,507,230,640,360
frame_36_29.jpg,Person,424,69,474,241,640,360
frame_36_29.jpg,Person,303,46,320,71,640,360
frame_36_29.jpg,Person,405,38,421,75,640,360
frame_36_3.jpg,Person,337,76,431,249,640,360
frame_36_3.jpg,Person,377,78,420,198,640,360
frame_36_3.jpg,Person,280,47,300,91,640,360
frame_36_3.jpg,Person,416,40,431,77,640,360
frame_36_3.jpg,Person,400,46,413,80,640,360
frame_36_3.jpg,Person,415,24,430,46,640,360
frame_36_30.jpg,Person,398,73,434,185,640,360
frame_36_30.jpg,Person,424,68,473,241,640,360
frame_36_30.jpg,Person,466,89,507,230,640,360
frame_36_30.jpg,Person,406,38,422,75,640,360
frame_36_30.jpg,Person,303,45,320,70,640,360
frame_36_30.jpg,Person,423,34,439,75,640,360
frame_36_31.jpg,Person,397,71,434,184,640,360
frame_36_31.jpg,Person,427,67,476,242,640,360
frame_36_31.jpg,Person,467,91,508,230,640,360
frame_36_31.jpg,Person,304,46,322,71,640,360
frame_36_32.jpg,Person,398,71,434,184,640,360
frame_36_32.jpg,Person,428,66,476,241,640,360
frame_36_32.jpg,Person,467,90,508,230,640,360
frame_36_32.jpg,Person,304,46,322,71,640,360
frame_36_33.jpg,Person,435,66,492,247,640,360
frame_36_33.jpg,Person,398,69,439,177,640,360
frame_36_33.jpg,Person,467,90,508,229,640,360
frame_36_33.jpg,Person,307,46,320,71,640,360
frame_36_33.jpg,Person,425,32,441,77,640,360
frame_36_34.jpg,Person,435,66,491,247,640,360
frame_36_34.jpg,Person,399,69,439,177,640,360
frame_36_34.jpg,Person,424,32,441,77,640,360
frame_36_34.jpg,Person,308,47,320,73,640,360
frame_36_35.jpg,Person,435,66,491,247,640,360
frame_36_35.jpg,Person,398,69,438,177,640,360
frame_36_35.jpg,Person,424,32,440,77,640,360
frame_36_36.jpg,Person,399,69,440,175,640,360
frame_36_36.jpg,Person,436,67,485,241,640,360
frame_36_36.jpg,Person,468,90,508,246,640,360
frame_36_36.jpg,Person,426,33,441,77,640,360
frame_36_37.jpg,Person,399,69,439,175,640,360
frame_36_37.jpg,Person,437,67,481,241,640,360
frame_36_37.jpg,Person,468,89,508,246,640,360
frame_36_37.jpg,Person,425,32,441,77,640,360
frame_36_38.jpg,Person,398,69,441,175,640,360
frame_36_38.jpg,Person,436,66,481,241,640,360
frame_36_38.jpg,Person,466,85,508,246,640,360
frame_36_38.jpg,Person,426,32,441,77,640,360
frame_36_39.jpg,Person,398,69,441,175,640,360
frame_36_39.jpg,Person,437,67,480,242,640,360
frame_36_39.jpg,Person,466,81,508,242,640,360
frame_36_39.jpg,Person,437,66,501,244,640,360
frame_36_39.jpg,Person,427,33,440,76,640,360
frame_36_4.jpg,Person,337,86,433,250,640,360
frame_36_4.jpg,Person,381,78,424,187,640,360
frame_36_4.jpg,Person,281,47,301,89,640,360
frame_36_4.jpg,Person,415,39,431,78,640,360
frame_36_4.jpg,Person,415,24,430,45,640,360
frame_36_4.jpg,Person,465,82,505,229,640,360
frame_36_4.jpg,Person,400,45,414,82,640,360
frame_36_40.jpg,Person,398,69,441,175,640,360
frame_36_40.jpg,Person,437,66,499,244,640,360
frame_36_40.jpg,Person,466,84,507,240,640,360
frame_36_40.jpg,Person,427,33,440,77,640,360
frame_36_41.jpg,Person,399,70,442,174,640,360
frame_36_41.jpg,Person,442,66,502,247,640,360
frame_36_41.jpg,Person,429,32,442,76,640,360
frame_36_41.jpg,Person,470,87,507,230,640,360
frame_36_41.jpg,Person,412,37,428,71,640,360
frame_36_41.jpg,Person,313,44,332,71,640,360
frame_36_42.jpg,Person,442,66,502,247,640,360
frame_36_42.jpg,Person,398,70,441,175,640,360
frame_36_42.jpg,Person,429,32,442,76,640,360
frame_36_42.jpg,Person,411,36,428,70,640,360
frame_36_42.jpg,Person,312,45,331,73,640,360
frame_36_43.jpg,Person,442,66,502,247,640,360
frame_36_43.jpg,Person,398,69,442,174,640,360
frame_36_43.jpg,Person,429,32,442,76,640,360
frame_36_43.jpg,Person,412,37,428,71,640,360
frame_36_43.jpg,Person,312,44,332,73,640,360
frame_36_43.jpg,Person,469,88,508,229,640,360
frame_36_44.jpg,Person,442,67,504,247,640,360
frame_36_44.jpg,Person,401,68,443,174,640,360
frame_36_44.jpg,Person,429,32,444,75,640,360
frame_36_44.jpg,Person,313,44,332,73,640,360
frame_36_44.jpg,Person,410,36,427,67,640,360
frame_36_45.jpg,Person,442,66,503,247,640,360
frame_36_45.jpg,Person,402,69,443,174,640,360
frame_36_45.jpg,Person,311,44,332,74,640,360
frame_36_45.jpg,Person,429,32,444,76,640,360
frame_36_45.jpg,Person,410,36,427,68,640,360
frame_36_46.jpg,Person,442,66,502,247,640,360
frame_36_46.jpg,Person,404,69,443,173,640,360
frame_36_46.jpg,Person,312,45,334,75,640,360
frame_36_46.jpg,Person,430,32,446,75,640,360
frame_36_46.jpg,Person,472,88,507,230,640,360
frame_36_46.jpg,Person,410,36,427,65,640,360
frame_36_47.jpg,Person,442,66,502,247,640,360
frame_36_47.jpg,Person,404,69,443,174,640,360
frame_36_47.jpg,Person,312,45,334,75,640,360
frame_36_47.jpg,Person,430,32,446,76,640,360
frame_36_47.jpg,Person,410,37,427,65,640,360
frame_36_47.jpg,Person,473,88,507,230,640,360
frame_36_48.jpg,Person,441,66,502,247,640,360
frame_36_48.jpg,Person,404,69,445,174,640,360
frame_36_48.jpg,Person,312,44,334,74,640,360
frame_36_48.jpg,Person,431,32,446,76,640,360
frame_36_48.jpg,Person,412,37,428,67,640,360
frame_36_49.jpg,Person,442,67,504,247,640,360
frame_36_49.jpg,Person,404,68,447,172,640,360
frame_36_49.jpg,Person,313,44,335,74,640,360
frame_36_49.jpg,Person,431,32,446,72,640,360
frame_36_49.jpg,Person,412,37,428,65,640,360
frame_36_5.jpg,Person,337,84,433,250,640,360
frame_36_5.jpg,Person,382,79,425,188,640,360
frame_36_5.jpg,Person,416,40,432,78,640,360
frame_36_5.jpg,Person,281,47,301,90,640,360
frame_36_5.jpg,Person,400,44,414,83,640,360
frame_36_5.jpg,Person,415,24,430,45,640,360
frame_36_5.jpg,Person,465,80,506,229,640,360
frame_36_6.jpg,Person,343,75,434,250,640,360
frame_36_6.jpg,Person,387,77,426,189,640,360
frame_36_6.jpg,Person,417,39,433,78,640,360
frame_36_6.jpg,Person,286,46,303,79,640,360
frame_36_6.jpg,Person,416,24,432,44,640,360
frame_36_6.jpg,Person,466,80,507,229,640,360
frame_36_7.jpg,Person,342,75,433,250,640,360
frame_36_7.jpg,Person,387,77,426,188,640,360
frame_36_7.jpg,Person,466,79,505,228,640,360
frame_36_7.jpg,Person,417,39,432,78,640,360
frame_36_7.jpg,Person,285,47,303,90,640,360
frame_36_7.jpg,Person,416,24,432,44,640,360
frame_36_8.jpg,Person,353,72,436,249,640,360
frame_36_8.jpg,Person,395,76,430,185,640,360
frame_36_8.jpg,Person,291,47,305,71,640,360
frame_36_8.jpg,Person,416,40,434,78,640,360
frame_36_9.jpg,Person,352,72,435,249,640,360
frame_36_9.jpg,Person,392,77,430,185,640,360
frame_36_9.jpg,Person,292,46,306,70,640,360
frame_36_9.jpg,Person,420,41,433,78,640,360
frame_6_43.jpg,Person,96,153,162,308,640,360
frame_6_43.jpg,Person,295,110,338,208,640,360
frame_6_44.jpg,Person,95,153,162,308,640,360
frame_6_44.jpg,Person,295,109,343,208,640,360
frame_6_45.jpg,Person,98,151,162,308,640,360
frame_6_45.jpg,Person,304,109,340,207,640,360
frame_6_46.jpg,Person,98,151,162,308,640,360
frame_6_46.jpg,Person,303,109,340,207,640,360
frame_6_47.jpg,Person,100,151,162,308,640,360
frame_6_47.jpg,Person,313,108,344,199,640,360
frame_6_48.jpg,Person,100,151,162,309,640,360
frame_6_48.jpg,Person,313,108,345,201,640,360
frame_6_49.jpg,Person,102,151,162,309,640,360
frame_6_49.jpg,Person,322,108,347,201,640,360
frame_6_5.jpg,Person,33,168,104,325,640,360
frame_6_5.jpg,Person,216,114,262,223,640,360
frame_6_50.jpg,Person,103,151,163,309,640,360
frame_6_50.jpg,Person,322,108,347,201,640,360
frame_6_51.jpg,Person,105,149,162,308,640,360
frame_6_51.jpg,Person,326,108,352,201,640,360
frame_6_52.jpg,Person,105,149,163,308,640,360
frame_6_52.jpg,Person,326,108,352,201,640,360
frame_6_53.jpg,Person,107,149,174,309,640,360
frame_6_53.jpg,Person,326,109,356,201,640,360
frame_6_54.jpg,Person,107,149,174,309,640,360
frame_6_54.jpg,Person,326,108,356,201,640,360
frame_6_55.jpg,Person,109,149,174,309,640,360
frame_6_55.jpg,Person,326,110,360,201,640,360
frame_6_56.jpg,Person,109,149,174,309,640,360
frame_6_56.jpg,Person,326,109,360,200,640,360
frame_6_57.jpg,Person,111,148,174,309,640,360
frame_6_57.jpg,Person,327,111,364,201,640,360
frame_6_58.jpg,Person,112,147,176,308,640,360
frame_6_58.jpg,Person,327,111,364,201,640,360
frame_6_59.jpg,Person,115,147,175,309,640,360
frame_6_59.jpg,Person,344,111,367,158,640,360
frame_6_59.jpg,Person,329,111,368,198,640,360
frame_6_6.jpg,Person,34,168,104,326,640,360
frame_6_6.jpg,Person,216,114,261,223,640,360
frame_6_60.jpg,Person,114,147,175,309,640,360
frame_6_60.jpg,Person,329,112,368,199,640,360
frame_6_60.jpg,Person,344,111,367,158,640,360
frame_6_61.jpg,Person,117,145,175,308,640,360
frame_6_61.jpg,Person,348,111,371,155,640,360
frame_6_62.jpg,Person,117,145,175,308,640,360
frame_6_62.jpg,Person,346,111,372,158,640,360
frame_6_62.jpg,Person,350,111,371,145,640,360
frame_6_7.jpg,Person,36,168,104,326,640,360
frame_6_7.jpg,Person,216,115,263,221,640,360
frame_6_8.jpg,Person,35,167,103,327,640,360
frame_6_8.jpg,Person,217,115,272,220,640,360
frame_6_9.jpg,Person,38,167,104,327,640,360
frame_6_9.jpg,Person,219,114,268,219,640,360
frame_139_11.jpg,Person,497,72,739,509,1280,720
frame_139_12.jpg,Person,449,70,737,499,1280,720
frame_139_13.jpg,Person,443,70,737,500,1280,720
frame_139_16.jpg,Person,512,61,739,477,1280,720
frame_139_17.jpg,Person,512,60,740,475,1280,720
frame_139_2.jpg,Person,873,617,979,719,1280,720
frame_139_2.jpg,Person,500,72,731,514,1280,720
frame_139_24.jpg,Person,530,64,747,496,1280,720
frame_139_25.jpg,Person,531,65,747,496,1280,720
frame_139_26.jpg,Person,532,68,756,489,1280,720
frame_148_19.jpg,Person,261,126,297,207,480,360
frame_148_19.jpg,Person,330,208,398,288,480,360
frame_148_19.jpg,Person,153,192,214,257,480,360
frame_148_49.jpg,Person,261,126,297,207,480,360
frame_148_49.jpg,Person,155,192,215,258,480,360
frame_148_49.jpg,Person,328,212,396,278,480,360
frame_148_49.jpg,Person,325,107,356,165,480,360
frame_149_15.jpg,Person,201,107,235,228,480,360
frame_149_15.jpg,Person,331,111,399,250,480,360
frame_149_15.jpg,Person,261,103,309,221,480,360
